,user_pseudo_id,event_timestamp,event_name,user_type
6,976155,5.998889972503804,onboarding_login_Type1,-1
7,976155,6.419060020312268,onboarding_login_Type1,-1
8,976155,7.523797788282397,onboarding_login_Type1,-1
9,976155,8.236742182430971,onboarding_login_Type1,-1
10,976155,8.385687818001031,onboarding__chooseLoginType,-1
11,976155,8.782937300122635,sleep_1,-1
12,976155,8.814288167831586,sleep_1,-1
13,976155,9.214186702450183,sleep_1,-1
14,976155,12.037135380743829,onboarding__chooseLoginType,-1
15,976155,13.367753767452104,screen_0,-1
16,976155,13.62242454314777,onboarding__chooseLoginType,-1
17,976155,15.244563472469045,screen_0,-1
18,976155,15.379506297028671,onboarding__chooseLoginType,-1
19,976155,15.466249210912382,onboarding__chooseLoginType,-1
20,976155,17.7550117139331,onboarding__chooseLoginType,-1
21,976155,17.825789273915348,sleep_1,-1
22,976155,18.761249209215897,passed,-1
23,976155,19.814571130956605,sleep_1,-1
24,976155,20.195133442646863,passed,-1
25,976155,21.42812708660889,passed,-1
26,976155,21.611949760099225,passed,-1
27,976155,21.998547448736073,sleep_1,-1
28,976155,23.1830474448112,onboarding_login_Type1,-1
29,976155,25.083460661764857,sleep_1,-1
30,976155,25.318557693657894,passed,-1
31,976155,26.145827935165006,sleep_1,-1
32,976155,26.79185488524236,lost,-1
0,455667,1.1761211775687497,screen_0,-1
1,455667,1.5144850476674365,sleep_1,-1
2,455667,2.4907496378627187,sleep_1,-1
3,455667,3.255672371386491,screen_0,-1
4,455667,3.611427994908442,screen_0,-1
5,455667,3.899687987559048,sleep_1,-1
6,455667,4.188252261554175,onboarding__chooseLoginType,-1
7,455667,4.26478225908635,onboarding__chooseLoginType,-1
8,455667,4.793460003314,onboarding__chooseLoginType,-1
9,455667,5.28573732538339,onboarding__chooseLoginType,-1
10,455667,7.639016014434931,onboarding__loginFailure,-1
11,455667,8.147400008265812,screen_0,-1
12,455667,8.191037060458305,screen_0,-1
13,455667,8.737769857344965,sleep_1,-1
14,455667,9.209979124662064,onboarding__chooseLoginType,-1
15,455667,9.37243399284525,sleep_1,-1
16,455667,10.047333433494577,passed,-1
17,455667,11.058955542534774,sleep_1,-1
18,455667,11.06404774753276,passed,-1
19,455667,11.83557358601699,passed,-1
20,455667,11.96660479837275,passed,-1
21,455667,11.991164943691174,sleep_1,-1
22,455667,12.473073963017482,passed,-1
23,455667,13.296014814959076,sleep_1,-1
24,455667,13.572356382722914,onboarding_login_Type1_cancel,-1
25,455667,13.576618504107504,onboarding_login_Type1_cancel,-1
26,455667,13.765402559877955,onboarding__chooseLoginType,-1
27,455667,15.255064724628536,sleep_1,-1
28,455667,15.394008490038292,passed,-1
29,455667,20.622961715025603,sleep_1,-1
30,455667,21.17387711542919,passed,-1
31,455667,23.448562846516197,sleep_1,-1
32,455667,25.124615134394087,lost,-1
0,733905,0.8532852039010879,screen_0,-1
1,733905,1.7629324084173965,sleep_1,-1
2,733905,1.9176484140714893,sleep_1,-1
3,733905,1.9484691115492305,sleep_1,-1
4,733905,3.117365744639786,sleep_1,-1
5,733905,3.6880305226418857,sleep_1,-1
6,733905,4.380246289079938,onboarding_login_Type1,-1
7,733905,7.7681273913198154,onboarding_login_Type1,-1
8,733905,7.7740110568482805,onboarding_login_Type1,-1
9,733905,8.453468365026518,onboarding_login_Type1,-1
10,733905,9.278279336501837,onboarding_login_Type1,-1
11,733905,10.758021306660785,onboarding_login_Type1_cancel,-1
12,733905,12.308557860476306,onboarding_login_Type1_cancel,-1
13,733905,12.356488910614141,sleep_1,-1
14,733905,13.093455375869484,onboarding__loginFailure,-1
15,733905,13.149038136205299,screen_0,-1
16,733905,13.290352346368744,onboarding_login_Type1,-1
17,733905,14.476127334770002,sleep_1,-1
18,733905,15.047377630423918,lost,-1
0,282503,1.807676304656834,screen_0,-1
1,282503,2.780231316843145,sleep_1,-1
2,282503,3.910621574724897,sleep_1,-1
3,282503,4.475192103832016,sleep_1,-1
4,282503,5.229739031471116,sleep_1,-1
5,282503,6.772182583579712,screen_0,-1
6,282503,6.938111464570849,onboarding__chooseLoginType,-1
7,282503,7.587266930531868,onboarding__chooseLoginType,-1
8,282503,8.15576013028786,onboarding__chooseLoginType,-1
9,282503,8.557448486671797,onboarding__chooseLoginType,-1
10,282503,9.202772666518376,lost,-1
0,648452,1.6836316470143027,screen_0,-1
1,648452,1.9293617890575863,sleep_1,-1
2,648452,4.624241611271868,sleep_1,-1
3,648452,5.34786658907807,screen_0,-1
4,648452,5.9457487933772795,screen_0,-1
5,648452,7.454218951806858,screen_0,-1
6,648452,9.71580234566186,onboarding__chooseLoginType,-1
7,648452,10.131912408025773,onboarding__chooseLoginType,-1
8,648452,11.50381808769822,onboarding__chooseLoginType,-1
9,648452,11.537075553421719,onboarding__chooseLoginType,-1
10,648452,11.685396223947016,lost,-1
0,714742,0.9152471795882529,screen_0,-1
1,714742,1.0490703987045673,sleep_1,-1
2,714742,1.6218826381629186,sleep_1,-1
3,714742,2.2082657584865046,screen_0,-1
4,714742,2.291044110146173,screen_0,-1
5,714742,2.3811772354571477,screen_0,-1
6,714742,4.173678460611911,lost,-1
0,76676,0.33513754918225036,screen_0,-1
1,76676,0.3747706712023481,sleep_1,-1
2,76676,0.5119212800938493,sleep_1,-1
3,76676,3.8615177792742372,sleep_1,-1
4,76676,5.713189851409883,sleep_1,-1
5,76676,5.979628773451528,screen_0,-1
6,76676,6.250083097583809,onboarding_login_Type1,-1
7,76676,8.559425347551835,onboarding_login_Type1,-1
8,76676,8.977446679202751,onboarding_login_Type1,-1
9,76676,9.35762488907791,onboarding_login_Type1,-1
10,76676,10.3983795959788,lost,-1
0,819333,1.8996880604144621,screen_0,-1
1,819333,2.8139289490099015,sleep_1,-1
2,819333,2.9840784128891045,sleep_1,-1
3,819333,3.0339576610882175,screen_0,-1
4,819333,4.539433179182738,screen_0,-1
5,819333,5.3328036149144475,screen_0,-1
6,819333,6.66663018506142,onboarding_login_Type1,-1
7,819333,7.668005841865161,onboarding_login_Type1,-1
8,819333,9.38230749880806,onboarding_login_Type1,-1
9,819333,9.964085921019905,onboarding_login_Type1,-1
10,819333,11.24774794491829,onboarding__loginFailure,-1
11,819333,11.727724479037262,screen_0,-1
12,819333,12.342174883355774,screen_0,-1
13,819333,12.84882956578688,sleep_1,-1
14,819333,13.02402338883104,onboarding__chooseLoginType,-1
15,819333,13.02702494607488,screen_0,-1
16,819333,13.59336237276846,lost,-1
0,704744,0.9032020864070399,screen_0,-1
1,704744,2.1875232885860187,sleep_1,-1
2,704744,2.536729826430797,sleep_1,-1
3,704744,3.4869562012855058,sleep_1,-1
4,704744,3.780011607368382,sleep_1,-1
5,704744,5.910596575750524,screen_0,-1
6,704744,6.604265915489716,lost,-1
0,825748,1.0588819004065406,screen_0,-1
1,825748,1.394166800133871,sleep_1,-1
2,825748,2.4523237483459885,sleep_1,-1
3,825748,3.6493227277040683,sleep_1,-1
4,825748,4.496892464046787,sleep_1,-1
5,825748,4.820945738846117,sleep_1,-1
6,825748,5.953749127191822,passed,-1
7,825748,6.132055788566948,passed,-1
8,825748,6.829615262006687,passed,-1
9,825748,7.597748448839125,passed,-1
10,825748,12.398967266965691,lost,-1
0,214476,0.05814334171241461,screen_0,-1
1,214476,1.5765961592445767,sleep_1,-1
2,214476,4.027655950436409,sleep_1,-1
3,214476,4.314774063812378,screen_0,-1
4,214476,4.576906115426954,screen_0,-1
5,214476,8.016036153413408,screen_0,-1
6,214476,8.604442820204504,onboarding_login_Type1,-1
7,214476,9.009486548860801,onboarding_login_Type1,-1
8,214476,10.19068679310497,onboarding_login_Type1,-1
9,214476,10.420372457194162,onboarding_login_Type1,-1
10,214476,10.629766429578694,onboarding__loginFailure,-1
11,214476,10.84449656744457,sleep_1,-1
12,214476,11.358993712577092,sleep_1,-1
13,214476,13.341105326578933,sleep_1,-1
14,214476,14.305868594846462,passed,-1
15,214476,15.47933322029009,sleep_1,-1
16,214476,16.184947051370326,onboarding_login_Type1_cancel,-1
17,214476,17.19708672672835,sleep_1,-1
18,214476,17.36662288308054,passed,-1
19,214476,18.586985488054875,passed,-1
20,214476,19.090542031998137,passed,-1
21,214476,19.360136172607824,sleep_1,-1
22,214476,19.665351153620225,passed,-1
23,214476,20.74632088834333,sleep_1,-1
24,214476,21.08366449471297,passed,-1
25,214476,21.26158878273863,passed,-1
26,214476,21.417378587965025,passed,-1
27,214476,21.80842374650723,sleep_1,-1
28,214476,26.143850761840973,passed,-1
29,214476,27.583989002031917,screen_0,-1
30,214476,27.8265907386803,lost,-1
0,262865,2.667812294839738,screen_0,-1
1,262865,4.038418468183334,sleep_1,-1
2,262865,4.210005513407284,sleep_1,-1
3,262865,6.407690056579149,sleep_1,-1
4,262865,6.90792971480959,sleep_1,-1
5,262865,7.045235010985334,sleep_1,-1
6,262865,7.253011793495116,lost,-1
0,213167,0.6809286371070019,screen_0,-1
1,213167,0.7144333265139802,sleep_1,-1
2,213167,1.4569523741190857,sleep_1,-1
3,213167,1.6968035500530587,screen_0,-1
4,213167,2.4325080613293735,screen_0,-1
5,213167,5.537979493466012,screen_0,-1
6,213167,5.663721994303481,onboarding__chooseLoginType,-1
7,213167,6.861548045721602,onboarding__chooseLoginType,-1
8,213167,7.747370646769367,onboarding__chooseLoginType,-1
9,213167,8.916028774765199,onboarding__chooseLoginType,-1
10,213167,9.271879776226323,onboarding__loginFailure,-1
11,213167,9.340334082321194,screen_0,-1
12,213167,9.359655546823019,screen_0,-1
13,213167,9.449836206296744,sleep_1,-1
14,213167,10.266409716142292,onboarding__loginFailure,-1
15,213167,13.151656696672765,screen_0,-1
16,213167,15.387071918922732,passed,-1
17,213167,15.4979576504744,sleep_1,-1
18,213167,17.103360473068832,onboarding_login_Type1,-1
19,213167,17.57237424181598,onboarding_login_Type1,-1
20,213167,18.01597687890225,onboarding_login_Type1,-1
21,213167,18.62194901993556,sleep_1,-1
22,213167,18.797648154794953,passed,-1
23,213167,21.33944416920062,sleep_1,-1
24,213167,21.40278260061286,passed,-1
25,213167,21.463413887323174,passed,-1
26,213167,24.395067003125785,passed,-1
27,213167,24.445435068607278,sleep_1,-1
28,213167,26.05205574898908,passed,-1
29,213167,26.208502074519227,screen_0,-1
30,213167,27.324865370319568,lost,-1
0,630834,1.606104133755442,screen_0,-1
1,630834,2.498017243935595,sleep_1,-1
2,630834,3.120002250434612,sleep_1,-1
3,630834,3.657021985599347,sleep_1,-1
4,630834,4.520485921967818,sleep_1,-1
5,630834,5.118163349854416,sleep_1,-1
6,630834,5.461968425551191,onboarding__chooseLoginType,-1
7,630834,7.990766325990361,onboarding__chooseLoginType,-1
8,630834,8.08026053890939,onboarding__chooseLoginType,-1
9,630834,8.147061983921523,onboarding__chooseLoginType,-1
10,630834,8.622667238042133,onboarding_login_Type1,-1
11,630834,9.417562462852953,screen_0,-1
12,630834,9.607873111637447,screen_0,-1
13,630834,9.982144524828751,sleep_1,-1
14,630834,10.497963422436468,onboarding__chooseLoginType,-1
15,630834,11.682903820359128,sleep_1,-1
16,630834,11.80458500015494,lost,-1
0,920827,0.16883367544475175,screen_0,-1
1,920827,0.32366721991074465,sleep_1,-1
2,920827,0.46700820089191997,sleep_1,-1
3,920827,0.5051073749486447,screen_0,-1
4,920827,0.5303130771753086,screen_0,-1
5,920827,1.402960618606918,screen_0,-1
6,920827,1.5546712868909724,onboarding_login_Type1,-1
7,920827,2.2239927545963165,onboarding_login_Type1,-1
8,920827,3.0522757291939664,onboarding_login_Type1,-1
9,920827,3.456680972400692,onboarding_login_Type1,-1
10,920827,4.357231435788494,lost,-1
0,330942,0.21101514001215654,screen_0,-1
1,330942,1.3693521054865223,sleep_1,-1
2,330942,3.0934193608712826,sleep_1,-1
3,330942,9.723668923032713,sleep_1,-1
4,330942,10.277650540432875,sleep_1,-1
5,330942,11.819604446001575,screen_0,-1
6,330942,12.330485069688102,onboarding__chooseLoginType,-1
7,330942,13.852566347732257,onboarding__chooseLoginType,-1
8,330942,13.970945277616167,onboarding__chooseLoginType,-1
9,330942,14.319753337298678,onboarding__chooseLoginType,-1
10,330942,14.664702490093102,onboarding_login_Type1,-1
11,330942,15.044960514184723,sleep_1,-1
12,330942,15.83313640757094,sleep_1,-1
13,330942,15.970343572107158,screen_0,-1
14,330942,16.5566154524731,onboarding__chooseLoginType,-1
15,330942,16.875553347849227,screen_0,-1
16,330942,17.683579193638398,onboarding_login_Type1,-1
17,330942,19.154356281243597,sleep_1,-1
18,330942,20.269415469925733,onboarding_login_Type1_cancel,-1
19,330942,21.436305021869057,onboarding_login_Type1_cancel,-1
20,330942,21.61820449448069,onboarding_login_Type1_cancel,-1
21,330942,22.514666564377087,sleep_1,-1
22,330942,24.839415924374993,passed,-1
23,330942,25.391967174678086,sleep_1,-1
24,330942,26.489891591507163,passed,-1
25,330942,27.092177970288862,passed,-1
26,330942,27.218098872240517,onboarding__chooseLoginType,-1
27,330942,28.142805438545377,sleep_1,-1
28,330942,28.549133655284628,passed,-1
29,330942,28.55247909111483,sleep_1,-1
30,330942,29.150058444244493,lost,-1
0,358494,0.009997738074469444,screen_0,-1
1,358494,0.3642866044653299,sleep_1,-1
2,358494,0.6351097784942166,sleep_1,-1
3,358494,1.246536954798049,sleep_1,-1
4,358494,2.1556367581410805,sleep_1,-1
5,358494,2.575412273935991,screen_0,-1
6,358494,2.581096506299461,onboarding_login_Type1,-1
7,358494,3.0748829953466728,onboarding_login_Type1,-1
8,358494,3.236843449630002,onboarding_login_Type1,-1
9,358494,3.263761593822069,onboarding_login_Type1,-1
10,358494,3.370017878711458,lost,-1
0,114871,0.5790432659091442,screen_0,-1
1,114871,1.2827469067343733,sleep_1,-1
2,114871,1.616226360522314,sleep_1,-1
3,114871,2.849216578516761,screen_0,-1
4,114871,3.1119217674829516,screen_0,-1
5,114871,3.1976751695068355,screen_0,-1
6,114871,3.642595594031709,onboarding_login_Type1,-1
7,114871,4.456594960626604,onboarding_login_Type1,-1
8,114871,5.293634138362629,onboarding_login_Type1,-1
9,114871,6.1474698683055715,onboarding_login_Type1,-1
10,114871,6.567553475332698,lost,-1
0,741374,0.7578024566867025,screen_0,-1
1,741374,1.432283051882723,sleep_1,-1
2,741374,2.3105237045575944,sleep_1,-1
3,741374,2.8080682780799053,screen_0,-1
4,741374,3.180479990716996,screen_0,-1
5,741374,3.959296055314357,sleep_1,-1
6,741374,4.1324424102335025,onboarding_login_Type1,-1
7,741374,4.488290224848938,onboarding_login_Type1,-1
8,741374,4.892903720476178,onboarding_login_Type1,-1
9,741374,5.185652073921418,onboarding_login_Type1,-1
10,741374,5.190332524778929,lost,-1
0,260582,1.5514437680291286,screen_0,-1
1,260582,1.6984960677131367,sleep_1,-1
2,260582,1.9385953971120107,sleep_1,-1
3,260582,2.2199418345056254,screen_0,-1
4,260582,4.364448098902522,screen_0,-1
